"TRI Facility ID","Facility Name","Address","Chemical Name","Industry","Year","Prior Year Release *","Current Year Release *","Percent Change","Pollution Prevention Information (Activity Codes/Text/[Reduction])","P2 Report URL"
"8519WDSYBR752WA","DAISY BRAND (DAISY BRAND LLC)","752 W ASH AVE, CASA GRANDE,AZ 85193","Nitric acid","311511: Fluid Milk Manufacturing","2014","0","0","0","Source Reduction: Source Reduction  - During the 4th quarter of 2015 we will attempt to reduce usage of nitric acid.  Our water quality improvement project should reduce the amount of nitric acid used for our cleaning systems.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=8519WDSYBR752WA&ChemicalId=0007697372&ReportingYear=2014&DocCtrlNum=1314214154205&Opt=0"
"8519WDSYBR752WA","DAISY BRAND (DAISY BRAND LLC)","752 W ASH AVE, CASA GRANDE,AZ 85193","Nitric acid","311511: Fluid Milk Manufacturing","2015","0","0","0","Source Reduction: W68: Improved rinse equipment operation[-5-14%] Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Vendor helped and supported our plan to reduce acid usage for filler washes.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=8519WDSYBR752WA&ChemicalId=0007697372&ReportingYear=2015&DocCtrlNum=1315214189856&Opt=0"
"8519WDSYBR752WA","DAISY BRAND (DAISY BRAND LLC)","752 W ASH AVE, CASA GRANDE,AZ 85193","Nitric acid","311511: Fluid Milk Manufacturing","2016","0","0","0","Source Reduction: W58: Other process modifications - Reduced the target set point for acid on the fillers using less acid overall. Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Vendor assisted with reducing the target set point for acid on the fillers using less acid overall.   Source Reduction: Source Reduction  - Reduced the target set point for the acid on some washes, reducing the overall usage of the chemical.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=8519WDSYBR752WA&ChemicalId=0007697372&ReportingYear=2016&DocCtrlNum=1316215407281&Opt=0"
"8519WDSYBR752WA","DAISY BRAND (DAISY BRAND LLC)","752 W ASH AVE, CASA GRANDE,AZ 85193","Nitric acid","311511: Fluid Milk Manufacturing","2017","0","0","0","Source Reduction: W58: Other process modifications Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Reduced the target set point for the acid on some washes, reducing the overall usage of the chemical. Vendor assisted with reducing the target set point for the acid on the processing equipment helping use less acid overall.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=8519WDSYBR752WA&ChemicalId=0007697372&ReportingYear=2017&DocCtrlNum=1317216411619&Opt=0"
"8519WDSYBR752WA","DAISY BRAND (DAISY BRAND LLC)","752 W ASH AVE, CASA GRANDE,AZ 85193","Nitric acid","311511: Fluid Milk Manufacturing","2018","0","0","0","Source Reduction: W58: Other process modifications - Put all washes on acid rinses instead of washes reducing overall acid usage. Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Ecolab came in and recommended we change all washes to rinses, further reducing our usage.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=8519WDSYBR752WA&ChemicalId=0007697372&ReportingYear=2018&DocCtrlNum=1318217559576&Opt=0"
"8519WDSYBR752WA","DAISY BRAND (DAISY BRAND LLC)","752 W ASH AVE, CASA GRANDE,AZ 85193","Nitric acid","311511: Fluid Milk Manufacturing","2019","0","0","0","Source Reduction: W58: Other process modifications - We reduced the cleaning chemical strength slightly which allow us to reduce the reporting chemical usage in the following wash. Methods to Identify SR Opportunities: T06 : EMPLOYEE RECOMMENDATION (UNDER A FORMAL COMPANY PROGRAM) - Sanitation operator recommended lower  for cleaning chemical strength.  This directly affected the reporting chemical usage, allowing it to reduce.Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Ecolab helped verify the lower cleaning  strengths were still be sufficient leading us to reduce our usage.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=8519WDSYBR752WA&ChemicalId=0007697372&ReportingYear=2019&DocCtrlNum=1319218562510&Opt=0"
"76104THDNN401SL","DANONE US LLC (DANONE N.A. PUBLIC BENEFIT CORP)","1300 W PETER SMITH, FORT WORTH,TX 76104","Nitric acid","311511: Fluid Milk Manufacturing","2013","0","0","0","Source Reduction: W58: Other process modifications - Expanded short CIP program  - short CIP does not have the acid wash component. The long CIP program does include the acid wash component. Methods to Identify SR Opportunities: T01 : INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S) - CIP circuit audits used to identify short CIP opportunities and CIP optimization opportunities.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=76104THDNN401SL&ChemicalId=0007697372&ReportingYear=2013&DocCtrlNum=1313211024740&Opt=0"
"45865DNNNC216SO","DANONE US LLC (THE DANNON CO INC)","216 SOUTHGATE DR, MINSTER,OH 45865","Nitric acid","311511: Fluid Milk Manufacturing","2013","0","0","0","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=45865DNNNC216SO&ChemicalId=0007697372&ReportingYear=2013&DocCtrlNum=1313211056282&Opt=0"
"60142DNFDS11713","DEAN DAIRY HOLDINGS LLC (DEAN FOODS CO)","11713 MILL ST, HUNTLEY,IL 60142","Nitric acid","311511: Fluid Milk Manufacturing","2013","0","0","0","Source Reduction: W36: Implemented inspection or monitoring program of potential spill or leak sourcesSource Reduction: W39: Other spill or leak preventionSource Reduction: W54: Instituted better controls on operating bulk containers to minimize discarding","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=60142DNFDS11713&ChemicalId=0007697372&ReportingYear=2013&DocCtrlNum=1313211128638&Opt=0"
"60142DNFDS11713","DEAN DAIRY HOLDINGS LLC (DEAN FOODS CO)","11713 MILL ST, HUNTLEY,IL 60142","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2013","0","0","0","Source Reduction: W36: Implemented inspection or monitoring program of potential spill or leak sourcesSource Reduction: W39: Other spill or leak preventionSource Reduction: W54: Instituted better controls on operating bulk containers to minimize discarding","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=60142DNFDS11713&ChemicalId=N511&ReportingYear=2013&DocCtrlNum=1313211128614&Opt=0"
"60142DNFDS11713","DEAN DAIRY HOLDINGS LLC (DEAN FOODS CO)","11713 MILL ST, HUNTLEY,IL 60142","Nitric acid","311511: Fluid Milk Manufacturing","2014","0","0","0","Source Reduction: W36: Implemented inspection or monitoring program of potential spill or leak sourcesSource Reduction: W39: Other spill or leak preventionSource Reduction: W54: Instituted better controls on operating bulk containers to minimize discarding","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=60142DNFDS11713&ChemicalId=0007697372&ReportingYear=2014&DocCtrlNum=1314212827277&Opt=0"
"60142DNFDS11713","DEAN DAIRY HOLDINGS LLC (DEAN FOODS CO)","11713 MILL ST, HUNTLEY,IL 60142","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2014","0","0","0","Source Reduction: W36: Implemented inspection or monitoring program of potential spill or leak sourcesSource Reduction: W39: Other spill or leak preventionSource Reduction: W54: Instituted better controls on operating bulk containers to minimize discarding","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=60142DNFDS11713&ChemicalId=N511&ReportingYear=2014&DocCtrlNum=1314212827265&Opt=0"
"60142DNFDS11713","DEAN DAIRY HOLDINGS LLC (DEAN FOODS CO)","11713 MILL ST, HUNTLEY,IL 60142","Nitric acid","311511: Fluid Milk Manufacturing","2015","0","0","0","Source Reduction: W36: Implemented inspection or monitoring program of potential spill or leak sourcesSource Reduction: W39: Other spill or leak preventionSource Reduction: W54: Instituted better controls on operating bulk containers to minimize discarding","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=60142DNFDS11713&ChemicalId=0007697372&ReportingYear=2015&DocCtrlNum=1315213643226&Opt=0"
"60142DNFDS11713","DEAN DAIRY HOLDINGS LLC (DEAN FOODS CO)","11713 MILL ST, HUNTLEY,IL 60142","Nitric acid","311511: Fluid Milk Manufacturing","2016","0","0","0","Source Reduction: W39: Other spill or leak prevention","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=60142DNFDS11713&ChemicalId=0007697372&ReportingYear=2016&DocCtrlNum=1316214975841&Opt=0"
"51031WLLSD12THL","DFA DAIRY BRANDS FLUID LLC DBA KEMPS LE MARS (DAIRY FARMERS OF AMERICA INC)","1188 LINCOLN ST SW, LE MARS,IA 51031","Nitric acid","311511: Fluid Milk Manufacturing","2013","0","0","0","Source Reduction: W19: Other changes in operating practices  Source Reduction: We are reducing the number of acid washes that we have oerformed  whitch should help with are Nitric Acid useage.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=51031WLLSD12THL&ChemicalId=0007697372&ReportingYear=2013&DocCtrlNum=1313211604525&Opt=0"
"51031WLLSD12THL","DFA DAIRY BRANDS FLUID LLC DBA KEMPS LE MARS (DAIRY FARMERS OF AMERICA INC)","1188 LINCOLN ST SW, LE MARS,IA 51031","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2013","0","0","0","Source Reduction: W19: Other changes in operating practices","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=51031WLLSD12THL&ChemicalId=N511&ReportingYear=2013&DocCtrlNum=1313211604501&Opt=0"
"51031WLLSD12THL","DFA DAIRY BRANDS FLUID LLC DBA KEMPS LE MARS (DAIRY FARMERS OF AMERICA INC)","1188 LINCOLN ST SW, LE MARS,IA 51031","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2014","0","0","0","Source Reduction: W19: Other changes in operating practices - We are making sure that all conductivity probes are being calibrated on all cip units which will help to make sure that we are not over using chemicals Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Chemical co. is bringing in a more eviromental freindly chemical for the cip washing.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=51031WLLSD12THL&ChemicalId=N511&ReportingYear=2014&DocCtrlNum=1314212640484&Opt=0"
"51031WLLSD12THL","DFA DAIRY BRANDS FLUID LLC DBA KEMPS LE MARS (DAIRY FARMERS OF AMERICA INC)","1188 LINCOLN ST SW, LE MARS,IA 51031","Nitric acid","311511: Fluid Milk Manufacturing","2015","0","0","0","Source Reduction: we have cut down on our acid washes from weekly to monthly will do more testing to see if we can do more","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=51031WLLSD12THL&ChemicalId=0007697372&ReportingYear=2015&DocCtrlNum=1315213730930&Opt=0"
"51031WLLSD12THL","DFA DAIRY BRANDS FLUID LLC DBA KEMPS LE MARS (DAIRY FARMERS OF AMERICA INC)","1188 LINCOLN ST SW, LE MARS,IA 51031","Nitric acid","311511: Fluid Milk Manufacturing","2017","0","0","0","Source Reduction: W71: Other cleaning and degreasing modifications - We continue to reduce are use of acid cleaning products Methods to Identify SR Opportunities: T11 : OTHER - Working with our chemical supplier","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=51031WLLSD12THL&ChemicalId=0007697372&ReportingYear=2017&DocCtrlNum=1317215899497&Opt=0"
"51031WLLSD12THL","DFA DAIRY BRANDS FLUID LLC DBA KEMPS LE MARS (DAIRY FARMERS OF AMERICA INC)","1188 LINCOLN ST SW, LE MARS,IA 51031","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2017","0","0","0","Source Reduction: W71: Other cleaning and degreasing modifications[-0-4%] - We are continuing to cut down on our acid cleaners","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=51031WLLSD12THL&ChemicalId=N511&ReportingYear=2017&DocCtrlNum=1317215899485&Opt=0"
"51031WLLSD12THL","DFA DAIRY BRANDS FLUID LLC DBA KEMPS LE MARS (DAIRY FARMERS OF AMERICA INC)","1188 LINCOLN ST SW, LE MARS,IA 51031","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2019","0","0","0","Source Reduction: W19: Other changes in operating practices[-0-4%] - We moved from using Vortex sanitizer to Synergex which means we use lees and also have been able to do less acid washing.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=51031WLLSD12THL&ChemicalId=N511&ReportingYear=2019&DocCtrlNum=1319217869926&Opt=0"
"27115DRYFR2221P","DFA DAIRY BRANDS FLUID LLC DBA PET DAIRY (DAIRY FARMERS OF AMERICA INC)","2221 N PATTERSON AVE, WINSTON SALEM,NC 27105","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2016","0","0","0","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures - Worked with ECOLAB to identify overuse of chemicals during first half of RY2016. Methods to Identify SR Opportunities: T05 : EMPLOYEE RECOMMENDATION (INDEPENDENT OF A FORMAL COMPANY PROGRAM) - Chemical cost analysis by plant engineer triggered investigation.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=27115DRYFR2221P&ChemicalId=N511&ReportingYear=2016&DocCtrlNum=1316215216312&Opt=0"
"27115DRYFR2221P","DFA DAIRY BRANDS FLUID LLC DBA PET DAIRY (DAIRY FARMERS OF AMERICA INC)","2221 N PATTERSON AVE, WINSTON SALEM,NC 27105","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2017","0","0","0","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures  Source Reduction: Source Reduction  - Worked with ECOLAB to Identify usage trends in 2017","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=27115DRYFR2221P&ChemicalId=N511&ReportingYear=2017&DocCtrlNum=1317215941939&Opt=0"
"27115DRYFR2221P","DFA DAIRY BRANDS FLUID LLC DBA PET DAIRY (DAIRY FARMERS OF AMERICA INC)","2221 N PATTERSON AVE, WINSTON SALEM,NC 27105","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2018","0","0","0","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures[-0-4%] - Partner with Chemical Supplier to identify opportunities for usage optimization","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=27115DRYFR2221P&ChemicalId=N511&ReportingYear=2018&DocCtrlNum=1318216813117&Opt=0"
"27115DRYFR2221P","DFA DAIRY BRANDS FLUID LLC DBA PET DAIRY (DAIRY FARMERS OF AMERICA INC)","2221 N PATTERSON AVE, WINSTON SALEM,NC 27105","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2019","0","0","0","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures[-0-4%] Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Partner with chemical supplier to ID opportunities for usage reduction","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=27115DRYFR2221P&ChemicalId=N511&ReportingYear=2019&DocCtrlNum=1319217851904&Opt=0"
"49518CNTRY2555B","DFA DAIRY BRANDS FLUID LLC DBA: COUNTRY FRESH (DAIRY FARMERS OF AMERICA INC)","2555 BUCHANAN AVE SW, GRAND RAPIDS,MI 49548","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2014","0","0","0","Source Reduction: W19: Other changes in operating practices[-5-14%]","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=49518CNTRY2555B&ChemicalId=N511&ReportingYear=2014&DocCtrlNum=1314212382143&Opt=0"
"29556NTRNTHWY52","DSM NUTRITIONAL PRODUCTS LLC (DSM HOLDING CO USA INC)","1416 N WILLIAMSBURG COUNTY HWY, KINGSTREE,SC 29556","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311224: Soybean and Other Oilseed Processing","2013","0","0","0","Source Reduction: W29: Other changes in inventory control","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=29556NTRNTHWY52&ChemicalId=N511&ReportingYear=2013&DocCtrlNum=1313211662770&Opt=0"
"29556NTRNTHWY52","DSM NUTRITIONAL PRODUCTS LLC (DSM HOLDING CO USA INC)","1416 N WILLIAMSBURG COUNTY HWY, KINGSTREE,SC 29556","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311224: Soybean and Other Oilseed Processing","2015","0","0","0","Source Reduction: W31: Improved storage or stacking procedures","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=29556NTRNTHWY52&ChemicalId=N511&ReportingYear=2015&DocCtrlNum=1315214210736&Opt=0"
"04841FMCCRCROCK","DUPONT NUTRITION USA INC. (INTERNATIONAL FLAVORS & FRAGRANCES INC)","1 CROCKETT'S POINT, ROCKLAND,ME 04841","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311999: All Other Miscellaneous Food Manufacturing","2013","0","0","0","Source Reduction: W19: Other changes in operating practices","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=04841FMCCRCROCK&ChemicalId=N511&ReportingYear=2013&DocCtrlNum=1313211785845&Opt=0"
"62269LNDSN610ES","EAST SIDE JERSEY DAIRY (PRAIRIE FARMS DAIRY INC)","610 E STATE ST, O FALLON,IL 62269","Peracetic acid","311511: Fluid Milk Manufacturing","2021","0","0","0","Source Reduction: S35: Other improvements to inventory and material management - We ceased making a culture product in 2021 that resulted in less need for the use of this chemical. Methods to Identify SR Opportunities: T11 : OTHER - We ceased making a culture product in 2021 that resulted in less need for the use of this chemical.   Source Reduction: We ceased making a culture product in 2021 that resulted in less need for the use of this chemical.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=62269LNDSN610ES&ChemicalId=0000079210&ReportingYear=2021&DocCtrlNum=1321219800404&Opt=0"
"62269LNDSN610ES","EAST SIDE JERSEY DAIRY (PRAIRIE FARMS DAIRY INC)","610 E STATE ST, O FALLON,IL 62269","Sodium nitrite","311511: Fluid Milk Manufacturing","2021","0","0","0","Source Reduction: S35: Other improvements to inventory and material management[-50-99%] - We became more efficient with the amount needed to get the job done.  Source Reduction: We became more efficient with the amount needed to get the job done.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=62269LNDSN610ES&ChemicalId=0007632000&ReportingYear=2021&DocCtrlNum=1321219802269&Opt=0"
"62269LNDSN610ES","EAST SIDE JERSEY DAIRY (PRAIRIE FARMS DAIRY INC)","610 E STATE ST, O FALLON,IL 62269","Nitric acid","311511: Fluid Milk Manufacturing","2021","0","0","0","Source Reduction: S35: Other improvements to inventory and material management - We ceased making a culture product in 2021 that resulted in less need for the use of this chemical. Methods to Identify SR Opportunities: T11 : OTHER - We ceased making a culture product in 2021 that resulted in less need for the use of this chemical.   Source Reduction: We ceased making a culture product in 2021 that resulted in less need for the use of this chemical.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=62269LNDSN610ES&ChemicalId=0007697372&ReportingYear=2021&DocCtrlNum=1321219800392&Opt=0"
